( 40.681961 5.754437 0.090165 0.071798 0.024315 0.007596 0.030570 0.016597 0.015165 0.025738 0.021633 0.023633 0.104881 0.115034 0.102448 0.099912 0.116204 0.102857 ) 
( 45.632591 5.721885 0.087626 0.055238 0.031763 0.016942 -0.001844 0.007783 -0.001754 0.018745 0.032483 0.052863 0.096436 0.079211 0.109594 0.093433 0.116061 0.107141 ) 
( 49.794563 5.799323 0.095758 0.067873 0.045382 0.025311 0.023236 0.020673 0.010713 0.006658 0.018556 0.030115 0.085897 0.110571 0.099568 0.092742 0.110465 0.110423 ) 
( 45.430676 5.770634 0.098383 0.057600 0.026404 0.021576 0.015919 0.038504 0.015829 0.018585 0.005731 0.030528 0.091036 0.094215 0.117757 0.099211 0.121674 0.109464 ) 
( 41.175724 5.802040 0.090075 0.072960 0.030459 0.017933 0.010962 0.018674 0.015536 0.035894 0.029758 0.038244 0.114383 0.095504 0.089866 0.097540 0.102923 0.108175 ) 
( 43.143703 5.744456 0.112894 0.074784 0.021170 0.018415 0.016220 0.001738 0.024200 0.014081 0.022612 0.021697 0.100132 0.121716 0.118705 0.088794 0.110456 0.108253 ) 
( 44.864300 5.830038 0.081637 0.054848 0.029011 -0.000488 0.017970 0.010979 0.013468 0.024667 0.023174 0.025717 0.105936 0.107728 0.100668 0.088927 0.121724 0.106387 ) 
( 45.485851 5.791074 0.096435 0.051821 0.038157 0.015331 0.017789 0.007448 0.022057 0.018217 0.013585 0.032607 0.089073 0.089607 0.088372 0.105272 0.095826 0.107763 ) 
( 41.103558 5.734671 0.104606 0.051551 0.033303 0.021797 0.015332 0.008711 0.019741 0.028383 0.030078 0.051043 0.084669 0.100027 0.120114 0.091135 0.105282 0.101920 ) 
( 45.450512 5.785598 0.102463 0.070739 0.044126 0.028041 0.003441 0.008120 0.009099 0.012119 0.019017 0.018786 0.108748 0.101954 0.100285 0.087322 0.104405 0.103545 ) 
( 49.814022 5.789021 0.102265 0.076220 0.030001 0.026122 0.027931 0.034030 0.026711 0.027760 0.019418 0.047483 0.105386 0.084840 0.108182 0.100885 0.102336 0.095338 ) 
